fixture_id,player_id,player_name,team_id,team_name,position,starter,active,bib,stat_assists,stat_blocks,stat_blocksReceived,stat_efficiency,stat_foulsTotal,stat_freeThrowsAttempted,stat_freeThrowsMade,stat_freeThrowsPercentage,stat_minutes,stat_plusMinus,stat_points,stat_pointsThreeAttempted,stat_pointsThreeMade,stat_pointsThreePercentage,stat_pointsTwoAttempted,stat_pointsTwoMade,stat_pointsTwoPercentage,stat_rebounds,stat_reboundsDefensive,stat_reboundsOffensive,stat_steals,stat_turnovers,side
2e1d98b3-6715-11f0-af89-3deba12f98c8,ad40e09f-7f9b-11ee-aab4-3bd7c70316ce,Trevor Hudgins,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,G,True,False,12,3.0,0.0,2.0,14,2,3.0,3,100.0,PT24M20S,19.0,15,7.0,2.0,28.57,6.0,3.0,50.0,4.0,3.0,1.0,0.0,0.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,add40524-f5c1-11eb-99bb-ced52db5cef5,Wilfried Yeguete,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,C,True,False,15,4.0,0.0,0.0,19,2,0.0,0,,PT18M30S,16.0,8,0.0,0.0,,6.0,4.0,66.67,8.0,4.0,4.0,2.0,1.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,0c8e19b5-c492-11f0-a4e2-4133d5607aa9,Cat Barber,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,G,True,False,1,1.0,0.0,0.0,-2,1,0.0,0,,PT9M50S,-17.0,0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,239f107e-f5c1-11eb-9209-7a548989cd8b,Jean-Philippe Dally,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,PF,False,False,77,0.0,0.0,0.0,-2,3,0.0,0,,PT13M11S,-5.0,0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,24b95e5e-03f1-11ec-85c8-bad52cb9a8f0,Lucas Boucaud,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,PG,False,False,10,3.0,0.0,0.0,3,3,0.0,0,,PT17M17S,-14.0,2,2.0,0.0,0.0,3.0,1.0,33.33,2.0,2.0,0.0,1.0,1.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,2993c826-f5c1-11eb-b22b-52d2151fde64,Neftali Difuidi,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,GF,False,False,6,2.0,0.0,1.0,11,5,2.0,1,50.0,PT25M47S,4.0,18,7.0,3.0,42.86,8.0,4.0,50.0,3.0,2.0,1.0,1.0,4.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,4cbdeef8-f5c1-11eb-a66d-829fa53c4950,Nick Johnson,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,G,True,False,13,5.0,3.0,0.0,19,2,6.0,4,66.67,PT34M8S,-12.0,17,6.0,3.0,50.0,7.0,2.0,28.57,6.0,5.0,1.0,0.0,2.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,779b45d0-f5c1-11eb-84fd-ca416e2dae99,Giovan Oniangue,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,SF,True,False,5,1.0,1.0,1.0,18,0,0.0,0,,PT30M17S,-11.0,15,7.0,5.0,71.43,0.0,0.0,,3.0,3.0,0.0,1.0,1.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,7bc3ca8a-7f2f-11f0-bf55-89185d2ef1d8,Eddie Ekiyor,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,C,True,False,3,1.0,1.0,0.0,17,2,2.0,2,100.0,PT24M23S,-14.0,12,0.0,0.0,,7.0,5.0,71.43,5.0,2.0,3.0,0.0,0.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,853dbb1f-8199-11f0-851c-a5b783a48849,Jordan Caroline,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,FC,False,False,24,,,,0,0,,0,,,,0,,,,,,,,,,,,
2e1d98b3-6715-11f0-af89-3deba12f98c8,8fabef14-8355-11ec-9063-41e0a1cabf4b,Loic Schwartz,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,GF,True,False,0,3.0,2.0,0.0,13,1,0.0,0,,PT29M35S,-9.0,8,3.0,2.0,66.67,1.0,1.0,100.0,2.0,1.0,1.0,0.0,1.0,
2e1d98b3-6715-11f0-af89-3deba12f98c8,941ed152-691d-11ef-92f1-0361b3323cbd,Clifton Moore,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,C,False,False,21,2.0,2.0,1.0,7,0,0.0,0,,PT15M38S,-2.0,2,1.0,0.0,0.0,6.0,1.0,16.67,7.0,2.0,5.0,0.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,03e0ef50-f5c1-11eb-9523-523277e9c17f,Juhann Begarin,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,GF,False,False,23,0.0,0.0,0.0,-1,2,0.0,0,,PT8M2S,-14.0,0,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,1.0,2.0,
0b7db060-6715-11f0-9833-27e6e78614e1,27dd773a-8bd5-11f0-9d5c-cde1f3fd4f22,Nikola Mirotic,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PF,False,False,33,0.0,0.0,0.0,6,3,4.0,4,100.0,PT22M26S,-12.0,10,5.0,2.0,40.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,
0b7db060-6715-11f0-9833-27e6e78614e1,44325f4e-f5c1-11eb-a66d-829fa53c4950,Kevarrius Hayes,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,C,True,False,13,1.0,0.0,0.0,3,3,2.0,2,100.0,PT23M32S,3.0,2,0.0,0.0,,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,56d65334-3438-11ed-8efd-a9f9f1c011c8,Zakaria Mechergui,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,SF,False,False,7,,,,0,0,,0,,,,0,,,,,,,,,,,,
0b7db060-6715-11f0-9833-27e6e78614e1,69a0ffb0-f5c1-11eb-88d6-0e83e3b51c2e,David Michineau,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,False,False,6,1.0,0.0,0.0,6,3,2.0,2,100.0,PT12M59S,4.0,6,1.0,0.0,0.0,3.0,2.0,66.67,0.0,0.0,0.0,1.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,740d86d6-19ce-11ec-b9bf-0ed1e7a39c30,Mike James,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,True,False,55,1.0,0.0,0.0,27,4,11.0,9,81.82,PT27M29S,7.0,31,7.0,4.0,57.14,7.0,5.0,71.43,4.0,3.0,1.0,2.0,4.0,
0b7db060-6715-11f0-9833-27e6e78614e1,771c39e8-f5c1-11eb-84fd-ca416e2dae99,Elie Okobo,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,SG,True,False,0,4.0,0.0,0.0,19,4,11.0,8,72.73,PT25M59S,9.0,18,3.0,2.0,66.67,4.0,2.0,50.0,4.0,2.0,2.0,0.0,1.0,
0b7db060-6715-11f0-9833-27e6e78614e1,98ebfa54-f5c1-11eb-98e8-26dc0ccd4703,Matthew Strazel,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,False,False,32,2.0,0.0,0.0,6,5,1.0,1,100.0,PT17M17S,-14.0,8,1.0,1.0,100.0,4.0,2.0,50.0,1.0,1.0,0.0,0.0,3.0,
0b7db060-6715-11f0-9833-27e6e78614e1,9aff628e-8d8e-11f0-b8cc-ab63942874bb,Nemanja Nedovic,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,G,False,False,26,3.0,0.0,0.0,17,2,7.0,7,100.0,PT16M56S,-5.0,14,3.0,1.0,33.33,2.0,2.0,100.0,1.0,1.0,0.0,1.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,9b84d7ea-f5c1-11eb-98e8-26dc0ccd4703,Terry Tarpey,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,GF,True,False,22,1.0,2.0,0.0,7,0,0.0,0,,PT12M59S,-1.0,2,1.0,0.0,0.0,2.0,1.0,50.0,3.0,1.0,2.0,1.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,b1fc3c6e-5d80-11ef-a055-e10b8cf46ef4,Nick Calathes,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,G,False,False,15,0.0,0.0,0.0,0,2,0.0,0,,PT5M17S,-13.0,0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,c442da6d-22ec-11ed-8c7a-35a7ebe7d531,Jaron Blossomgame,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,F,True,False,4,0.0,0.0,0.0,6,4,4.0,2,50.0,PT27M9S,11.0,8,3.0,0.0,0.0,6.0,3.0,50.0,6.0,5.0,1.0,0.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,1cfd0c26-f5c1-11eb-8270-42f64c8284cd,Yohan Choupas,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,SG,False,False,6,1.0,0.0,0.0,9,5,2.0,2,100.0,PT19M20S,7.0,9,4.0,1.0,25.0,2.0,2.0,100.0,3.0,2.0,1.0,0.0,1.0,
0b7db060-6715-11f0-9833-27e6e78614e1,3193c019-8353-11f0-bcd2-0b960df8b818,Obinna Anochili-Killen,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,FC,False,False,2,0.0,0.0,0.0,-1,4,0.0,0,,PT5M17S,8.0,0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,
0b7db060-6715-11f0-9833-27e6e78614e1,3963484e-f5c1-11eb-9209-7a548989cd8b,Lionel Gaudoux,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,FC,True,False,13,3.0,0.0,0.0,25,4,5.0,3,60.0,PT32M38S,5.0,21,0.0,0.0,,14.0,9.0,64.29,8.0,3.0,5.0,3.0,3.0,
0b7db060-6715-11f0-9833-27e6e78614e1,3b6745f9-8bd7-11f0-b53d-d9b7b26bc826,Nate Darling,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,GF,True,False,3,2.0,0.0,0.0,9,1,2.0,2,100.0,PT25M50S,0.0,13,7.0,3.0,42.86,5.0,1.0,20.0,3.0,1.0,2.0,1.0,2.0,
0b7db060-6715-11f0-9833-27e6e78614e1,5ae97024-f5c1-11eb-a66d-829fa53c4950,Matheo Leray,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,PG,True,False,20,6.0,0.0,0.0,9,4,0.0,0,,PT30M14S,8.0,5,4.0,1.0,25.0,2.0,1.0,50.0,5.0,4.0,1.0,2.0,5.0,
0b7db060-6715-11f0-9833-27e6e78614e1,7881f671-248b-11ed-9ebb-f96f5e2a71c1,Akram Naji,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,PG,False,False,0,,,,0,0,,0,,,,0,,,,,,,,,,,,
0b7db060-6715-11f0-9833-27e6e78614e1,b9c348cf-52e1-11ee-8b3c-bb4066c76432,Jelani Kante,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,GF,False,False,7,,,,0,0,,0,,,,0,,,,,,,,,,,,
0b7db060-6715-11f0-9833-27e6e78614e1,bddbf048-5077-11ee-8487-c77f203f4b60,Clarence Nadolny,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,G,False,False,1,4.0,0.0,0.0,12,3,17.0,11,64.71,PT19M,-10.0,16,1.0,1.0,100.0,3.0,1.0,33.33,2.0,2.0,0.0,0.0,2.0,
0b7db060-6715-11f0-9833-27e6e78614e1,f33112e0-5e29-11ef-972d-a7eb17d52500,Zac Cuthbertson,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,F,True,False,40,2.0,0.0,1.0,30,3,9.0,8,88.89,PT32M17S,8.0,24,8.0,2.0,25.0,7.0,5.0,71.43,12.0,5.0,7.0,1.0,0.0,
0b7db060-6715-11f0-9833-27e6e78614e1,f9f92ab5-8d8b-11f0-bed3-dd320eacf9fd,Justyn Mutts,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,FC,True,False,25,1.0,0.0,0.0,20,4,0.0,0,,PT26M5S,-7.0,15,2.0,1.0,50.0,7.0,6.0,85.71,6.0,3.0,3.0,2.0,2.0,
0b7db060-6715-11f0-9833-27e6e78614e1,fb7a4670-17c3-11ec-9a27-b6563546985f,Yanis Tonnellier,989c44aa-55b7-11f0-990a-abf64778d398,Chalon/Saône,FC,False,False,22,1.0,0.0,1.0,-2,5,3.0,1,33.33,PT9M26S,6.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,4080dd42-a3b3-11ed-a00f-f98d238ccadc,Adam Atamna,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,GF,False,False,2,1.0,0.0,0.0,4,3,3.0,3,100.0,PT9M50S,8.0,5,2.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,2.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,45e39e5c-f5c1-11eb-b22b-52d2151fde64,Thomas Heurtel,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,PG,True,False,7,9.0,0.0,1.0,17,2,5.0,4,80.0,PT33M11S,-4.0,19,9.0,3.0,33.33,6.0,3.0,50.0,5.0,5.0,0.0,0.0,6.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,49d967c6-f5c1-11eb-a66d-829fa53c4950,Edwin Jackson,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,SG,False,False,11,0.0,0.0,0.0,2,1,0.0,0,,PT12M14S,-7.0,3,2.0,1.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,63a151fa-f5c1-11eb-8837-3e717e018000,Bodian Massa,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,C,False,False,10,0.0,1.0,1.0,3,2,0.0,0,,PT8M17S,-6.0,2,0.0,0.0,,3.0,1.0,33.33,2.0,1.0,1.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,719ab7ba-f5c1-11eb-a219-9a556ec2037c,Mbaye Ndiaye,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,PF,False,False,24,1.0,1.0,0.0,13,1,4.0,3,75.0,PT26M29S,-13.0,7,2.0,0.0,0.0,2.0,2.0,100.0,6.0,4.0,2.0,2.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,7e2d4c44-00e9-11ec-bbcf-821f7c8326e5,Armel Traoré,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,PF,False,False,94,,,,0,0,,0,,,,0,,,,,,,,,,,,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,90de81f8-7fff-11f0-af93-4fe42725bc1d,Zac Seljaas,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,FC,True,False,1,0.0,2.0,0.0,4,0,0.0,0,,PT25M53S,7.0,0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,2.0,1.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,938d1271-693b-11ef-86f4-cb819521c2bf,Shaquille Harrison,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,G,True,False,3,2.0,1.0,0.0,6,4,4.0,3,75.0,PT34M11S,-9.0,9,5.0,0.0,0.0,5.0,3.0,60.0,1.0,1.0,0.0,4.0,3.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,a3fd51ad-eae7-11f0-a55b-335d766f98dc,Paul Eboua,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,C,False,False,00,1.0,0.0,1.0,13,1,4.0,3,75.0,PT15M32S,-1.0,10,1.0,1.0,100.0,5.0,2.0,40.0,5.0,4.0,1.0,1.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,a5588366-f5c1-11eb-bcae-f247bcf3e7e8,Bastien Vautier,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,C,True,False,32,0.0,1.0,1.0,17,4,1.0,1,100.0,PT22M11S,1.0,15,0.0,0.0,,10.0,7.0,70.0,4.0,2.0,2.0,1.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,b21dcce2-2c0f-11ed-9e10-e3212bad976e,Melvin Ajinca,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,SG,True,False,8,1.0,0.0,0.0,14,2,10.0,10,100.0,PT32M59S,2.0,13,5.0,1.0,20.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,2.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,c9ea9c12-6523-11ef-a4f2-1315f357bddd,Glynn Watson Jr,25bcb29d-55bc-11f0-8037-fb553c4eab1b,Lyon-Villeurbanne,PG,False,False,30,4.0,0.0,0.0,8,2,0.0,0,,PT29M17S,-3.0,10,6.0,2.0,33.33,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,0602120f-c617-11f0-a9dd-810bdb91b6f0,Jared Rhoden,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,,True,False,8,2.0,0.0,1.0,8,0,2.0,2,100.0,PT27M20S,1.0,11,4.0,1.0,25.0,7.0,3.0,42.86,2.0,0.0,2.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,0b6849a9-8973-11f0-96d6-f5d423102938,Justin Robinson,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,PG,False,False,5,3.0,0.0,2.0,2,3,2.0,2,100.0,PT21M14S,-4.0,12,8.0,2.0,25.0,7.0,2.0,28.57,2.0,2.0,0.0,1.0,5.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,19d21280-f5c1-11eb-affe-9a15732db640,Léopold Cavaliere,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SF,False,False,4,0.0,0.0,0.0,7,1,4.0,2,50.0,PT25M57S,-6.0,5,1.0,1.0,100.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,2b57a772-f5c1-11eb-9209-7a548989cd8b,Allan Dokossi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,C,False,False,13,1.0,0.0,0.0,9,3,0.0,0,,PT17M47S,8.0,2,0.0,0.0,,2.0,1.0,50.0,7.0,6.0,1.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,2b5889cf-5075-11ee-b354-0194cb86f3f5,Jeremy Morgan,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,GF,True,False,20,0.0,0.0,0.0,0,2,0.0,0,,PT11M35S,6.0,0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,45ef6ab6-f5c1-11eb-b22b-52d2151fde64,Nadir Hifi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,G,True,False,2,5.0,0.0,1.0,20,1,2.0,2,100.0,PT28M47S,6.0,23,10.0,3.0,30.0,12.0,6.0,50.0,6.0,4.0,2.0,2.0,3.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,793bb172-f5c1-11eb-84fd-ca416e2dae99,Yakuba Ouattara,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,False,False,24,0.0,1.0,1.0,16,0,6.0,4,66.67,PT24M50S,5.0,16,4.0,2.0,50.0,4.0,3.0,75.0,5.0,4.0,1.0,0.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,7b08282e-88ba-11f0-8521-ab3d21fbbc5b,Amath M'Baye,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,PF,True,False,22,2.0,0.0,0.0,11,3,0.0,0,,PT24M17S,13.0,9,2.0,1.0,50.0,4.0,3.0,75.0,3.0,1.0,2.0,0.0,1.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,937d5126-f5c1-11eb-98e8-26dc0ccd4703,Enzo Shahrvin,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,FC,False,False,18,0.0,1.0,0.0,6,4,2.0,2,100.0,PT9M20S,-5.0,4,0.0,0.0,,3.0,1.0,33.33,3.0,0.0,3.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,9980401f-4fb4-11ee-881a-bbc84a1b2c56,Sebastian Herrera,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,False,False,7,3.0,0.0,0.0,12,3,0.0,0,,PT26M59S,9.0,10,6.0,2.0,33.33,2.0,2.0,100.0,3.0,2.0,1.0,0.0,0.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,be505b81-8978-11f0-a360-3db68febfe47,Mouhamed Faye,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,C,True,False,15,0.0,2.0,0.0,11,3,0.0,0,,PT22M20S,2.0,6,0.0,0.0,,3.0,3.0,100.0,7.0,5.0,2.0,1.0,5.0,
2e776fa0-6715-11f0-9b3e-3deba12f98c8,d4ff173b-4d4b-11ee-a645-392561352599,Joël Ayayi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,False,False,11,0.0,0.0,0.0,1,1,0.0,0,,PT9M44S,-10.0,0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
2e381ae3-6715-11f0-8e76-3deba12f98c8,1d5a594a-6f38-11ef-8275-ad2222dcdd35,Erwan Merlin,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SG,False,False,98,0.0,0.0,0.0,0,0,0.0,0,,PT0M14S,3.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2e381ae3-6715-11f0-8e76-3deba12f98c8,21e33d54-8320-11f0-b859-5febd7d61eea,Fousseyni Traore,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,C,False,False,32,1.0,1.0,0.0,15,1,2.0,2,100.0,PT15M41S,4.0,10,0.0,0.0,,4.0,4.0,100.0,4.0,3.0,1.0,0.0,1.0,
2e381ae3-6715-11f0-8e76-3deba12f98c8,289dd318-8530-11ee-86f6-cbec5f463484,Oscar Wembanyama,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SF,False,False,97,0.0,0.0,0.0,-1,1,0.0,0,,PT0M30S,1.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
